"Bid curve chart data (Volume for net flows)","184.3","Bid curve chart data (Volume for net flows)","867.8","Bid curve chart data (Volume for net flows)","1663.8","Bid curve chart data (Volume for net flows)","1796.8","Bid curve chart data (Volume for net flows)","2300.7","Bid curve chart data (Volume for net flows)","1114.4","Bid curve chart data (Volume for net flows)","-2314.5","Bid curve chart data (Volume for net flows)","-3052.3","Bid curve chart data (Volume for net flows)","-3188.9","Bid curve chart data (Volume for net flows)","-3250.3","Bid curve chart data (Volume for net flows)","-3347.2","Bid curve chart data (Volume for net flows)","-3443.7","Bid curve chart data (Volume for net flows)","-3595.4","Bid curve chart data (Volume for net flows)","-3583.2","Bid curve chart data (Volume for net flows)","-3561.1","Bid curve chart data (Volume for net flows)","-3457","Bid curve chart data (Volume for net flows)","-3408.2","Bid curve chart data (Volume for net flows)","-3174.5","Bid curve chart data (Volume for net flows)","-3345.4","Bid curve chart data (Volume for net flows)","-3334.3","Bid curve chart data (Volume for net flows)","-3208.3","Bid curve chart data (Volume for net flows)","-2699.9","Bid curve chart data (Volume for net flows)","-1542.6","Bid curve chart data (Volume for net flows)","126.2"
"Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)",""
"Price value","33.100000","Price value","33.100000","Price value","33.000000","Price value","33.100000","Price value","33.100000","Price value","33.100000","Price value","32.000000","Price value","32.000000","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.618002","Price value","33.600000","Price value","33.600000","Price value","34.566897"
"Volume value","40105.825913","Volume value","39272.478147","Volume value","39059.243790","Volume value","39184.525913","Volume value","39876.625913","Volume value","42150.578147","Volume value","46549.266730","Volume value","51266.220689","Volume value","51500.411154","Volume value","50964.455655","Volume value","50718.818553","Volume value","50042.625671","Volume value","49305.571774","Volume value","48957.316671","Volume value","49043.121955","Volume value","49162.875573","Volume value","49649.562180","Volume value","51300.934863","Volume value","50815.847266","Volume value","49718.619166","Volume value","47601.007076","Volume value","45950.751237","Volume value","43710.411375","Volume value","40898.643247"
"Price value","33.200000","Price value","33.200000","Price value","33.100000","Price value","33.200000","Price value","33.200000","Price value","33.200000","Price value","32.100000","Price value","32.100000","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.753558","Price value","33.618002","Price value","33.618002","Price value","34.973566"
"Volume value","40033.251049","Volume value","39199.912504","Volume value","38945.078147","Volume value","39111.951049","Volume value","39804.051049","Volume value","42078.012504","Volume value","46537.963814","Volume value","51248.741713","Volume value","51493.807241","Volume value","50958.358488","Volume value","50712.592607","Volume value","50036.515776","Volume value","49299.658435","Volume value","48951.138996","Volume value","49037.079376","Volume value","49156.360233","Volume value","49643.555542","Volume value","51294.961287","Volume value","50810.117692","Volume value","49712.821448","Volume value","47594.728960","Volume value","45949.886456","Volume value","43709.687064","Volume value","40896.695450"
"Price value","33.211333","Price value","33.211333","Price value","33.200000","Price value","33.211333","Price value","33.211333","Price value","33.211333","Price value","32.300000","Price value","32.300000","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.860196","Price value","33.839411","Price value","33.808685","Price value","33.798744","Price value","33.824048","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.753558","Price value","33.753558","Price value","35.000000"
"Volume value","40033.185902","Volume value","39199.848402","Volume value","38872.512504","Volume value","39111.885902","Volume value","39803.985902","Volume value","42077.948402","Volume value","46535.357983","Volume value","51233.783763","Volume value","51472.203328","Volume value","50937.261321","Volume value","50691.366662","Volume value","50019.909324","Volume value","49286.413321","Volume value","48942.526742","Volume value","49030.065183","Volume value","49145.172256","Volume value","49622.548903","Volume value","51273.987712","Volume value","50789.388119","Volume value","49692.023731","Volume value","47573.450844","Volume value","45943.390623","Volume value","43704.382917","Volume value","40896.568844"
"Price value","33.238621","Price value","33.238621","Price value","33.211333","Price value","33.238621","Price value","33.238621","Price value","33.238621","Price value","32.533550","Price value","32.500000","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","33.889115","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","33.889115","Price value","33.889115","Price value","35.100000"
"Volume value","40033.033056","Volume value","39199.698072","Volume value","38872.448402","Volume value","39111.733056","Volume value","39803.833056","Volume value","42077.798072","Volume value","46532.315021","Volume value","51218.825812","Volume value","51466.591919","Volume value","50932.064431","Volume value","50686.064431","Volume value","50018.605880","Volume value","49284.245096","Volume value","48938.861322","Volume value","49026.036797","Volume value","49142.044893","Volume value","49617.426066","Volume value","51268.908279","Volume value","50784.508279","Volume value","49687.088151","Volume value","47568.122297","Volume value","45921.894790","Volume value","43694.078769","Volume value","40896.089880"
"Price value","33.372648","Price value","33.372648","Price value","33.238621","Price value","33.372648","Price value","33.372648","Price value","33.372648","Price value","32.836541","Price value","32.533550","Price value","34.566897","Price value","34.566897","Price value","34.233750","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","34.000000","Price value","34.348628","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.000000","Price value","34.566897","Price value","35.109123"
"Volume value","40032.282359","Volume value","39198.959734","Volume value","38872.298072","Volume value","39110.982359","Volume value","39803.082359","Volume value","42077.059734","Volume value","46528.356131","Volume value","51217.180055","Volume value","51436.571555","Volume value","50904.078244","Volume value","50674.524827","Volume value","50013.591625","Volume value","49279.391625","Volume value","48933.791625","Volume value","49021.077607","Volume value","49136.698985","Volume value","49594.137880","Volume value","51231.261754","Volume value","50744.820924","Volume value","49649.184995","Volume value","47536.486811","Volume value","45916.371791","Volume value","43667.458030","Volume value","40894.221595"
"Price value","33.500000","Price value","33.500000","Price value","33.372648","Price value","33.500000","Price value","33.500000","Price value","33.500000","Price value","32.970568","Price value","32.836541","Price value","34.973566","Price value","34.973566","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.566897","Price value","34.750702","Price value","34.973566","Price value","34.973566","Price value","34.973566","Price value","34.566897","Price value","34.973566","Price value","35.200000"
"Volume value","40031.569046","Volume value","39198.258165","Volume value","38871.559734","Volume value","39110.269046","Volume value","39802.369046","Volume value","42076.358165","Volume value","46526.604933","Volume value","51202.339637","Volume value","51414.976143","Volume value","50883.882071","Volume value","50658.658244","Volume value","49983.733017","Volume value","49244.487633","Volume value","48899.454530","Volume value","48986.795272","Volume value","49099.674253","Volume value","49579.937633","Volume value","51218.974244","Volume value","50716.170799","Volume value","49621.814783","Volume value","47513.612776","Volume value","45885.471209","Volume value","43651.425587","Volume value","40875.610917"
"Price value","33.600000","Price value","33.600000","Price value","33.500000","Price value","33.600000","Price value","33.600000","Price value","33.600000","Price value","33.000000","Price value","32.970568","Price value","35.000000","Price value","35.000000","Price value","34.973566","Price value","34.973566","Price value","34.973566","Price value","34.915888","Price value","34.973566","Price value","34.946903","Price value","34.973566","Price value","34.973566","Price value","35.000000","Price value","35.000000","Price value","35.000000","Price value","34.973566","Price value","35.000000","Price value","35.244679"
"Volume value","40031.008936","Volume value","39197.707276","Volume value","38870.858165","Volume value","39109.708936","Volume value","39801.808936","Volume value","42075.807276","Volume value","46526.220370","Volume value","51195.775041","Volume value","51413.572441","Volume value","50882.569319","Volume value","50639.170071","Volume value","49962.193643","Volume value","49219.328901","Volume value","48878.213096","Volume value","48962.082492","Volume value","49074.799569","Volume value","49553.420329","Volume value","51204.463638","Volume value","50714.308541","Volume value","49620.035719","Volume value","47512.125963","Volume value","45863.244364","Volume value","43650.383478","Volume value","40875.396919"
